"","idx","variable","value"
"386",116,"fpMain",-0.0375478632960718
"387",116,"oneBackFPMain",0.00502917474327887
"388",116,"interaction",-0.0338428614529225
"389",117,"intercept",0.372019253862538
"390",117,"fpMain",-0.0360119414240668
"391",117,"oneBackFPMain",0.00513048407310769
"392",117,"interaction",-0.0335413676320263
"393",118,"intercept",0.372290120661549
"394",118,"fpMain",-0.0316496955713789
"395",118,"oneBackFPMain",0.0061837883486027
"396",118,"interaction",-0.0407266095252618
"397",119,"intercept",0.37406748301757
"398",119,"fpMain",-0.0340319959727282
"399",119,"oneBackFPMain",0.00438137040979914
"400",119,"interaction",-0.0350525344997135
"401",120,"intercept",0.373296628496631
"402",120,"fpMain",-0.0362809502298718
"403",120,"oneBackFPMain",0.00355110287904556
"404",120,"interaction",-0.0305315758001511
"405",121,"intercept",0.37249235369781
"406",121,"fpMain",-0.0338388451039399
"407",121,"oneBackFPMain",0.00246477339766882
"408",121,"interaction",-0.0282338030211292
"409",122,"intercept",0.372095921029215
"410",122,"fpMain",-0.0357919864651571
"411",122,"oneBackFPMain",0.00370598287281511
"412",122,"interaction",-0.0302629632309608
"413",123,"intercept",0.37187402926425
"414",123,"fpMain",-0.0383511333081599
"415",123,"oneBackFPMain",0.00248217851083643
"416",123,"interaction",-0.0321207729286645
"417",124,"intercept",0.372114331639411
"418",124,"fpMain",-0.0387481970086687
"419",124,"oneBackFPMain",0.0027314272802174
"420",124,"interaction",-0.0321252847326438
"421",125,"intercept",0.372849712615163
"422",125,"fpMain",-0.0399726273578045
"423",125,"oneBackFPMain",0.00572835973891967
"424",125,"interaction",-0.034800296964539
"425",126,"intercept",0.372749619637535
"426",126,"fpMain",-0.0441098579550166
"427",126,"oneBackFPMain",0.00756279739599251
"428",126,"interaction",-0.030644358739457
"429",127,"intercept",0.373664767635852
"430",127,"fpMain",-0.0444364109325139
"431",127,"oneBackFPMain",0.00315176964311741
"432",127,"interaction",-0.027742833517273
"433",128,"intercept",0.373935616555213
"434",128,"fpMain",-0.0459908499114105
"435",128,"oneBackFPMain",0.0015392341716409
"436",128,"interaction",-0.0247315818510811
"437",129,"intercept",0.37407988213307
"438",129,"fpMain",-0.0466459286677912
"439",129,"oneBackFPMain",0.00490880949669998
"440",129,"interaction",-0.0340159929277785
"441",130,"intercept",0.373733578460147
"442",130,"fpMain",-0.0458003982795137
"443",130,"oneBackFPMain",0.00536378174964955
"444",130,"interaction",-0.0343316373791595
"445",131,"intercept",0.373440032740839
"446",131,"fpMain",-0.0446634143798311
"447",131,"oneBackFPMain",0.00699731080934494
"448",131,"interaction",-0.0307260874433652
"449",132,"intercept",0.372654575242201
"450",132,"fpMain",-0.0439346791604177
"451",132,"oneBackFPMain",0.00589345422881251
"452",132,"interaction",-0.0320745749982303
"453",133,"intercept",0.372188898792778
"454",133,"fpMain",-0.0434324184759863
"455",133,"oneBackFPMain",0.00568256660156702
"456",133,"interaction",-0.0341403169877512
"457",134,"intercept",0.371768185873366
"458",134,"fpMain",-0.0397476021326484
"459",134,"oneBackFPMain",0.00819428913138938
"460",134,"interaction",-0.0417081084325711
"461",135,"intercept",0.370110746031596
"462",135,"fpMain",-0.0365790445672812
"463",135,"oneBackFPMain",0.00647382964654358
"464",135,"interaction",-0.0355867046759038
"465",136,"intercept",0.369639283193995
"466",136,"fpMain",-0.0382354945740372
"467",136,"oneBackFPMain",0.00583568633667845
